
                                      CodeAnalysis - Version 1.8
    ==============================================================================================
     Wed Dec  5 16:30:52 2018
     Path: "E:\MS in USA\SEM 1\SMA\Projects\NavigatorClientServer-Copy"
     Args: *.cs, NavigatorClientServer.sln, /v, /m, /r, /f, /p
                                                                               
           Code Metrics - Start Line, Size (lines/code), and Complexity (number of scopes)
    ==============================================================================================

                 file name        type                               name    line    size    cplx
        RulesAndActions.cs       class                 DetectLeavingScope     516      15       3
        RulesAndActions.cs    function                               test     518      11       2
        RulesAndActions.cs       class                  BuildCodeAnalyzer     535      44       3
        RulesAndActions.cs    function                  BuildCodeAnalyzer     539       4       1
        RulesAndActions.cs    function                              build     544      33       1

                 file name        type                               name    line    size    cplx
    -----------------------  ----------  ---------------------------------  ------  ------  ------
             ScopeStack.cs   namespace                       CodeAnalysis      53     133      18
             ScopeStack.cs       class                         ScopeStack      55      68      12
             ScopeStack.cs    function                               push      62       3       1
             ScopeStack.cs    function                                pop      68       9       1
             ScopeStack.cs    function                              clear      80       3       1
             ScopeStack.cs    function                         lastPopped     109       3       1
             ScopeStack.cs    function                            display     115       6       2
             ScopeStack.cs       class                               Test     124      62       5
             ScopeStack.cs      struct                               Elem     126      21       3
              public data: public string type ; 
              public data: public string name ; 
              public data: public int place ; 
             ScopeStack.cs    function                               make     131       5       1
             ScopeStack.cs    function                           ToString     137       9       1
             ScopeStack.cs    function                               Main     150      33       1
             ScopeStack.cs   namespace                       CodeAnalysis      50     133      18
             ScopeStack.cs       class                         ScopeStack      52      68      12
             ScopeStack.cs    function                               push      59       3       1
             ScopeStack.cs    function                                pop      65       9       1
             ScopeStack.cs    function                              clear      77       3       1
             ScopeStack.cs    function                         lastPopped     106       3       1
             ScopeStack.cs    function                            display     112       6       2
             ScopeStack.cs       class                               Test     121      62       5
             ScopeStack.cs      struct                               Elem     123      21       3
              public data: public string type ; 
              public data: public string name ; 
              public data: public int place ; 
             ScopeStack.cs    function                               make     128       5       1
             ScopeStack.cs    function                           ToString     134       9       1
             ScopeStack.cs    function                               Main     147      33       1

                 file name        type                               name    line    size    cplx
    -----------------------  ----------  ---------------------------------  ------  ------  ------
                   Semi.cs   namespace                             CSsemi     113     381      49
                   Semi.cs       class                           CSemiExp     118     376      48
                   Semi.cs    function                           CSemiExp     133       7       1
                   Semi.cs    function                             Equals     144       9       1
                   Semi.cs    function                          FindFirst     157       6       1
                   Semi.cs    function                           FindLast     166       6       1
                   Semi.cs    function                           Contains     175       3       1
                   Semi.cs    function                        GetHashCode     181       3       1
                   Semi.cs    function                               open     187       3       1
                   Semi.cs    function                              close     193       3       1
                   Semi.cs    function                       isTerminator     199      13       2
                   Semi.cs    function                                get     215       7       1
                   Semi.cs    function                             IsPunc     225       3       1
                   Semi.cs    function                     IsOperatorPair     236      16       2
                   Semi.cs    function                            getSemi     255      26       3
                   Semi.cs    function                             insert     297       8       2
                   Semi.cs    function                                Add     308       4       1
                   Semi.cs    function                                Add     315       4       1
                   Semi.cs    function                         initialize     322       6       1
                   Semi.cs    function                              flush     331       3       1
                   Semi.cs    function                          isComment     337       7       1
                   Semi.cs    function                            display     347       4       1
                   Semi.cs    function                         displayStr     354      10       2
                   Semi.cs    function                              clone     396       8       2
                   Semi.cs    function                             remove     407       8       2
                   Semi.cs    function                             remove     418       8       2
                   Semi.cs    function                               Main     433      58       3
                   Semi.cs   namespace                              Lexer      66     332      47
                   Semi.cs       class                            Factory      73       9       2
                   Semi.cs    function                             create      75       5       1
                   Semi.cs       class                               Semi      83     234      40
                   Semi.cs    function                               Semi      87       2       1
                   Semi.cs    function                               Semi      91       3       1
                   Semi.cs    function                           addRange      96       4       1
                   Semi.cs    function                               open     102       3       1
                   Semi.cs    function                              close     107       3       1
                   Semi.cs    function                               size     113       3       1
                   Semi.cs    function                           ToString     119       8       2
                   Semi.cs    function                          lineCount     130       3       1
                   Semi.cs    function                       isTerminator     136      11       2
                   Semi.cs    function                               trim     150      12       2
                   Semi.cs    function                           contains     165       5       1
                   Semi.cs    function                               find     173       9       2
                   Semi.cs    function                        predecessor     185       8       2
                   Semi.cs    function                               last     196       3       1
                   Semi.cs    function                        hasSequence     202      11       2
                   Semi.cs    function                               fold     216      11       2
                   Semi.cs    function                                get     230      16       3
                   Semi.cs    function                      GetEnumerator     256       3       1
                   Semi.cs    function                      GetEnumerator     261       3       1
                   Semi.cs    function                                add     267       4       1
                   Semi.cs    function                              clear     274       3       1
                   Semi.cs    function                             isDone     280       3       1
                   Semi.cs    function                             insert     286       6       1
                   Semi.cs    function                      hasTerminator     295       7       1
                   Semi.cs    function                               show     305      10       2
                   Semi.cs       class                           TestSemi     320      78       4
                   Semi.cs    function                               Main     322      74       3

                 file name        type                               name    line    size    cplx
    -----------------------  ----------  ---------------------------------  ------  ------  ------
      Settings.Designer.cs   namespace                          Navigator      12      19       4
      Settings.Designer.cs       class                           Settings      18      13       3

                 file name        type                               name    line    size    cplx
    -----------------------  ----------  ---------------------------------  ------  ------  ------
   StronglyConnectedCompon   namespace                                SCC      54     348      65
   StronglyConnectedCompon       class         StronglyConnectedComponent      56      74      12
   StronglyConnectedCompon    function                        graphAccept      59      27       5
   StronglyConnectedCompon    function                             Tarjan      88      40       6
   StronglyConnectedCompon    function                      StrongConnect      94      29       5
   StronglyConnectedCompon       class                             CsEdge     131      10       4
   StronglyConnectedCompon    function                             CsEdge     136       4       1
   StronglyConnectedCompon       class                             CsNode     143      61      17
   StronglyConnectedCompon    function                             CsNode     155       6       1
   StronglyConnectedCompon    function                           addChild     164       3       1
   StronglyConnectedCompon    function               getNextUnmarkedChild     170      11       3
   StronglyConnectedCompon    function                   hasUnmarkedChild     184      10       3
   StronglyConnectedCompon    function                             unmark     195       3       1
   StronglyConnectedCompon    function                           ToString     199       3       1
   StronglyConnectedCompon       class                          Operation     207      17       3
   StronglyConnectedCompon    function                           doNodeOp     211       4       1
   StronglyConnectedCompon    function                           doEdgeOp     218       4       1
   StronglyConnectedCompon       class                            CsGraph     227     108      21
   StronglyConnectedCompon    function                            CsGraph     238       6       1
   StronglyConnectedCompon    function                       setOperation     247       5       1
   StronglyConnectedCompon    function                            addNode     255       3       1
   StronglyConnectedCompon    function                         clearMarks     261       4       1
   StronglyConnectedCompon    function                               walk     268      24       4
   StronglyConnectedCompon    function                               walk     295      25       5
   StronglyConnectedCompon    function                   showDependencies     321      12       3
   StronglyConnectedCompon       class                      demoOperation     338       8       2
   StronglyConnectedCompon    function                           doNodeOp     340       4       1
   StronglyConnectedCompon       class                               Test     347      55       5
   StronglyConnectedCompon    function                 ProcessCommandline     349      14       3
   StronglyConnectedCompon    function                               Main     364      36       1

                 file name        type                               name    line    size    cplx
    -----------------------  ----------  ---------------------------------  ------  ------  ------
          TestUtilities.cs   namespace                 MessagePassingComm      40     104      18
          TestUtilities.cs       class                      TestUtilities      42     102      17
          TestUtilities.cs    function                        checkResult      46       8       1
          TestUtilities.cs    function                          checkNull      57      10       2
          TestUtilities.cs    function                       handleInvoke      76      16       4
          TestUtilities.cs    function                              title      95       4       1
          TestUtilities.cs    function                            vbtitle     102       7       2
          TestUtilities.cs    function                            putLine     112       9       2
          TestUtilities.cs    function                               Main     127      15       4

                 file name        type                               name    line    size    cplx
    -----------------------  ----------  ---------------------------------  ------  ------  ------
                  Toker.cs   namespace                            CStoker     105     582      87
                  Toker.cs       class                             CToker     110     577      86
                  Toker.cs    function                             CToker     131       5       1
                  Toker.cs    function                           openFile     139      13       3
                  Toker.cs    function                         openString     155      13       3
                  Toker.cs    function                              close     171       3       1
                  Toker.cs    function                       removeReturn     177       9       2
                  Toker.cs    function                       removeReturn     189       9       2
                  Toker.cs    function                           readLine     201      20       3
                  Toker.cs    function                            getLine     234      32       6
                  Toker.cs    function                            extract     273      35       4
                  Toker.cs    function           mapToOldDoubleQuoteStyle     312      24       4
                  Toker.cs    function                      extractDQuote     340      30       6
                  Toker.cs    function                      extractSQuote     374      29       6
                  Toker.cs    function                     extractComment     407      47       9
                  Toker.cs    function                        eatCComment     457      30       5
                  Toker.cs    function               IsGrammarPunctuation     491       7       1
                  Toker.cs    function                           eatAscii     501      14       3
                  Toker.cs    function                 eatPunctuationChar     518       5       1
                  Toker.cs    function                         fillBuffer     526      27       6
                  Toker.cs    function                             getTok     556      22       4
                  Toker.cs    function                        peekNextTok     581       7       1
                  Toker.cs    function                           pushBack     591       3       1
                  Toker.cs    function                               Main     601      83      11
                  Toker.cs   namespace                              Lexer      73     839     127
                  Toker.cs   interface                       ITokenSource      80       8       2
                  Toker.cs   interface                        ITokenState      94       4       1
                  Toker.cs       class                              Toker     104     179      25
                  Toker.cs    function                              Toker     111       2       1
                  Toker.cs    function                               open     115       5       1
                  Toker.cs    function                              close     123       3       1
                  Toker.cs    function                          overwrite     128       7       1
                  Toker.cs    function                             getTok     138      11       2
                  Toker.cs    function                             isDone     152       5       1
                  Toker.cs    function                          lineCount     158       2       1
                  Toker.cs    function                      oneCharTokens     164       3       1
                  Toker.cs    function                      twoCharTokens     170       3       1
                  Toker.cs    function                    addOneCharToken     176       6       1
                  Toker.cs    function                 removeOneCharToken     185       3       1
                  Toker.cs    function                    addTwoCharToken     191       6       1
                  Toker.cs    function                 removeTwoCharToken     200       3       1
                  Toker.cs    function                       isWhiteSpace     206       5       1
                  Toker.cs    function                          isNewLine     214       5       1
                  Toker.cs    function                         isAlphaNum     222       5       1
                  Toker.cs    function                       isPunctuator     230       9       1
                  Toker.cs    function                isSingleLineComment     242       7       1
                  Toker.cs    function              isMultipleLineComment     252       7       1
                  Toker.cs    function                      isDoubleQuote     262      11       2
                  Toker.cs    function                      isSingleQuote     276       5       1
                  Toker.cs       class                       TokenContext     285      26      12
                  Toker.cs    function                       TokenContext     287      11       1
                  Toker.cs       class                         TokenState     316     195      27
                  Toker.cs    function                         TokenState     322      10       3
                  Toker.cs    function                      oneCharTokens     335       3       1
                  Toker.cs    function                      twoCharTokens     341       3       1
                  Toker.cs    function                    addOneCharToken     347       6       1
                  Toker.cs    function                 removeOneCharToken     356       3       1
                  Toker.cs    function                    addTwoCharToken     362       6       1
                  Toker.cs    function                 removeTwoCharToken     371       3       1
                  Toker.cs    function                               open     377       3       1
                  Toker.cs    function                       isWhiteSpace     387       4       1
                  Toker.cs    function                          isNewLine     394       3       1
                  Toker.cs    function                         isAlphaNum     400       4       1
                  Toker.cs    function                isSingleLineComment     407       7       1
                  Toker.cs    function                 isMultiLineComment     417       7       1
                  Toker.cs    function                      isDoubleQuote     427       9       2
                  Toker.cs    function                      isSingleQuote     439       4       1
                  Toker.cs    function                      isPunctuation     446       6       1
                  Toker.cs    function                          nextState     455      30       1
                  Toker.cs    function                             isDone     487       5       1
                  Toker.cs    function                          isEscaped     494      15       2
                  Toker.cs       class                    WhiteSpaceState     517      20       4
                  Toker.cs    function                    WhiteSpaceState     519       3       1
                  Toker.cs    function                             getTok     525      10       2
                  Toker.cs       class                       NewLineState     541      16       3
                  Toker.cs    function                       NewLineState     543       3       1
                  Toker.cs    function                             getTok     549       6       1
                  Toker.cs       class                      AlphaNumState     561      20       4
                  Toker.cs    function                      AlphaNumState     563       3       1
                  Toker.cs    function                             getTok     569      10       2
                  Toker.cs       class             SingleLineCommentState     585      25       4
                  Toker.cs    function             SingleLineCommentState     587       3       1
                  Toker.cs    function                             getTok     593      15       2
                  Toker.cs       class              MultiLineCommentState     614      26       4
                  Toker.cs    function              MultiLineCommentState     616       3       1
                  Toker.cs    function                             getTok     622      16       2
                  Toker.cs       class                   SingleQuoteState     644      24       4
                  Toker.cs    function                   SingleQuoteState     646       3       1
                  Toker.cs    function                             getTok     653      13       2
                  Toker.cs       class                   DoubleQuoteState     672      26       4
                  Toker.cs    function                   DoubleQuoteState     674       3       1
                  Toker.cs    function                             getTok     680      16       2
                  Toker.cs       class                   PunctuationState     702      39       5
                  Toker.cs    function                   PunctuationState     704       3       1
                  Toker.cs    function                             getTok     709      30       3
                  Toker.cs       class                    TokenSourceFile     742      79      15
                  Toker.cs    function                    TokenSourceFile     749       3       1
                  Toker.cs    function                               open     755      13       3
                  Toker.cs    function                              close     771       3       1
                  Toker.cs    function                               next     777      17       3
                  Toker.cs    function                               peek     797      16       4
                  Toker.cs    function                                end     816       3       1
                  Toker.cs       class                          DemoToker     824      88      12
                  Toker.cs    function              testTokerWithComments     828      29       5
                  Toker.cs    function           testTokerWithoutComments     858      29       5
                  Toker.cs    function                               Main     888      22       1

                 file name        type                               name    line    size    cplx
    -----------------------  ----------  ---------------------------------  ------  ------  ------
           TypeAnalyser.cs   namespace                       CodeAnalysis      46      76      12
           TypeAnalyser.cs       class                  GenerateTypeTable      48      37       6
           TypeAnalyser.cs    function                 TypeTableGenerator      51      31       5
           TypeAnalyser.cs       class                       TypeAnalyser      86      35       5
           TypeAnalyser.cs    function                 ProcessCommandline      88      14       3
           TypeAnalyser.cs    function                               Main     103      16       1

                          Functions Exceeding Metric Limits and Public Data
    ==============================================================================================
                 file name        type                               name    line    size    cplx
    -----------------------  ----------  ---------------------------------  ------  ------  ------
          MPCommService.cs    function                           testComm     601     114       6
           MainWindow.g.cs    function       DebuggerNonUserCodeAttribute     230     128       2
         MainWindow.g.i.cs    function       DebuggerNonUserCodeAttribute     230     128       2
        MainWindow.xaml.cs    function        initializeMessageDispatcher     111      47      11
    NavigatorClient.g.i.cs    function       DebuggerNonUserCodeAttribute     150      92       2
        NavigatorServer.cs    function               initializeDispatcher      83      35      12
                 Parser.cs    function                               Main     103      53       5
                 Parser.cs    function                               Main     108      51       5
                   Semi.cs    function                               Main     433      58       3
                   Semi.cs    function                               Main     322      74       3
                  Toker.cs    function                               Main     601      83      11

              public data: Environment.cs : 23 - struct Environment
                public const long blockSize = 1024 ; 
              public data: Environment.cs : 33 - struct ClientEnvironment
                public const long blockSize = 1024 ; 
              public data: Environment.cs : 43 - struct ServerEnvironment
                public const long blockSize = 1024 ; 
              public data: IMPCommService.cs : 49 - struct ClientEnvironment
                public const string fileStorage = "../../../ClientFileStore" ; 
              public data: IMPCommService.cs : 50 - struct ClientEnvironment
                public const long blockSize = 1024 ; 
              public data: IMPCommService.cs : 57 - struct ServiceEnvironment
                public const string fileStorage = "../../../ServiceFileStore" ; 
              public data: IMPCommService.cs : 49 - struct ClientEnvironment
                public const string fileStorage = "../../../ClientFileStore" ; 
              public data: IMPCommService.cs : 50 - struct ClientEnvironment
                public const long blockSize = 1024 ; 
              public data: IMPCommService.cs : 57 - struct ServiceEnvironment
                public const string fileStorage = "../../../ServiceFileStore" ; 
              public data: IRuleandAction.cs : 61 - class AAction
                static public Action < string > actionDelegate ; 
              public data: IRuleandAction.cs : 97 - class ARule
                static public Action < string > actionDelegate ; 
              public data: ScopeStack.cs : 127 - struct Elem
                public string type ; 
              public data: ScopeStack.cs : 128 - struct Elem
                public string name ; 
              public data: ScopeStack.cs : 129 - struct Elem
                public int place ; 
              public data: ScopeStack.cs : 124 - struct Elem
                public string type ; 
              public data: ScopeStack.cs : 125 - struct Elem
                public string name ; 
              public data: ScopeStack.cs : 126 - struct Elem
                public int place ; 


    searched   150 dirs
   processed   127 files
